사고내용,가해자성별,가해자연령,가해자차종,피해자신체상해정도,사고유형,기상상태,사망자수,발생시각
중상,남,47세,승용차,중상,차대차 - 기타,비,0,2019-05-27 17시
경상,여,61세,승용차,경상,차대차 - 기타,맑음,0,2019-07-22 18시
경상,남,60세,승용차,경상,차대차 - 기타,맑음,0,2019-11-12 12시
경상,남,64세,승용차,경상,차대차 - 기타,맑음,0,2019-05-07 08시
경상,남,56세,승용차,경상,차대차 - 기타,맑음,0,2019-06-03 04시
경상,남,76세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-04-22 15시
경상,남,39세,승용차,경상,차대차 - 기타,맑음,0,2019-10-22 19시
경상,남,82세,승용차,경상,차대차 - 기타,맑음,0,2019-12-12 08시
경상,남,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-03 18시
경상,남,65세,승용차,경상,차대차 - 기타,맑음,0,2019-03-12 10시
경상,여,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-12-12 10시
경상,남,44세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-04-13 18시
경상,남,24세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-06-16 14시
중상,여,55세,승용차,중상,차대차 - 기타,맑음,0,2019-09-11 09시
중상,남,51세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-03-28 10시
중상,여,49세,승용차,중상,차대차 - 기타,맑음,0,2019-08-26 12시
경상,여,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-04-12 15시
경상,여,49세,승용차,경상,차대차 - 기타,맑음,0,2019-06-18 09시
경상,남,67세,승용차,경상,차대차 - 기타,맑음,0,2019-12-03 09시
중상,여,64세,승용차,중상,차대차 - 측면충돌,맑음,1,2019-06-25 18시
경상,남,62세,화물차,경상,차대차 - 추돌,맑음,1,2019-12-08 06시
중상,여,41세,승용차,중상,차대차 - 측면충돌,맑음,1,2019-12-16 10시
경상,남,63세,화물차,경상,차대차 - 기타,맑음,0,2019-04-04 15시
경상,남,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-04-09 10시
중상,여,46세,승용차,중상,차대차 - 기타,맑음,0,2019-05-03 09시
중상,여,32세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-05-11 15시
중상,남,47세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-06-24 15시
경상,여,59세,승용차,경상,차대차 - 기타,맑음,0,2019-01-11 18시
경상,남,66세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-07-14 18시
경상,남,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-07-31 17시
중상,여,58세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-02-26 14시
중상,남,50세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-02-15 02시
경상,남,47세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-02-27 17시
중상,남,58세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-07-02 13시
중상,여,23세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-09-17 15시
중상,여,28세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-11-07 17시
중상,여,51세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-01-24 10시
중상,남,58세,승용차,중상,차대차 - 측면충돌,비,0,2019-04-24 08시
경상,남,38세,승용차,경상,차대차 - 기타,맑음,0,2019-06-25 17시
중상,남,63세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-07-14 08시
중상,남,38세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-18 15시
경상,남,51세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-09-25 01시
경상,남,37세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-12-09 11시
경상,남,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-03-29 00시
중상,남,47세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-04-01 08시
경상,남,63세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-23 08시
중상,여,49세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-31 17시
중상,남,45세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-12-16 14시
중상,여,61세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-12-16 17시
중상,남,55세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-03-10 11시
중상,여,69세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-16 08시
경상,남,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-17 17시
경상,남,66세,화물차,경상,차대차 - 기타,맑음,0,2019-12-16 11시
경상,여,41세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-03-07 16시
중상,남,69세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-05-08 13시
경상,남,49세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-05-13 17시
경상,남,79세,승용차,경상,차대차 - 추돌,맑음,0,2019-07-22 10시
경상,여,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-08-23 07시
중상,남,47세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-09-25 07시
경상,남,63세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-04-22 12시
중상,남,75세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-09-25 20시
경상,여,39세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-17 17시
경상,남,62세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-24 16시
중상,남,65세,승용차,중상,차대차 - 기타,맑음,0,2019-10-31 23시
경상,남,71세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-11-26 12시
중상,남,72세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-11-26 14시
경상,남,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-10 14시
경상,남,27세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-30 09시
경상,여,56세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-08-05 10시
경상,여,34세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-09 09시
경상,여,44세,승용차,경상,차대차 - 기타,맑음,0,2019-08-26 08시
경상,여,38세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-09-05 15시
경상,남,66세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-10-31 17시
경상,여,35세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-11-04 19시
경상,남,39세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-14 18시
중상,남,66세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-04-16 19시
중상,여,47세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-11 17시
경상,남,27세,승용차,경상,차대차 - 기타,맑음,1,2019-04-06 06시
경상,남,29세,승용차,경상,차대차 - 측면충돌,맑음,1,2019-09-25 19시
중상,남,66세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-03-29 13시
중상,남,54세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-09-10 00시
중상,남,34세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-11-18 17시
경상,남,70세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-05-26 05시
경상,남,74세,승용차,경상,차대차 - 기타,맑음,0,2019-05-31 15시
경상,남,68세,화물차,경상,차대차 - 기타,맑음,0,2019-10-15 18시
경상,남,58세,승용차,경상,차대차 - 기타,맑음,0,2019-08-19 19시
경상,남,18세,자전거,경상,차대사람 - 기타,맑음,0,2019-12-20 15시
경상,남,64세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-05-17 10시
중상,남,22세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-12-27 07시
중상,남,67세,승용차,중상,차대차 - 측면충돌,맑음,1,2019-01-07 07시
경상,여,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-07-29 09시
중상,남,66세,승용차,중상,차대차 - 측면충돌,흐림,0,2019-12-22 11시
경상,여,57세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-04-08 17시
중상,남,57세,승용차,중상,차대차 - 기타,맑음,0,2019-10-27 12시
중상,남,41세,승용차,중상,차대차 - 기타,흐림,0,2019-09-07 07시
경상,남,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-05 22시
중상,남,63세,승용차,중상,차대차 - 기타,맑음,0,2020-05-06 07시
경상,남,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-23 21시
중상,남,38세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-07-08 07시
경상,남,41세,승용차,경상,차대차 - 기타,맑음,1,2020-03-06 15시
경상,남,54세,자전거,경상,차대사람 - 기타,맑음,0,2020-04-08 08시
중상,여,70세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-12-26 17시
중상,남,13세,자전거,중상,차대차 - 기타,맑음,0,2020-06-27 16시
경상,남,58세,자전거,경상,차대차 - 기타,맑음,0,2020-10-17 17시
경상,남,61세,자전거,경상,차대차 - 기타,맑음,0,2020-04-02 11시
중상,남,69세,자전거,중상,차대차 - 측면충돌,맑음,0,2020-05-30 05시
경상,남,69세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-18 18시
경상,남,57세,화물차,경상,차대차 - 기타,맑음,0,2020-11-07 20시
경상,남,64세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-18 16시
중상,남,41세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-12-29 16시
경상,여,23세,자전거,경상,차대사람 - 기타,맑음,0,2020-02-04 16시
경상,여,58세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-25 17시
중상,남,72세,승용차,중상,차대차 - 측면충돌,맑음,1,2020-03-09 06시
경상,남,57세,자전거,경상,차대차 - 기타,맑음,0,2020-04-13 19시
경상,남,63세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-05-17 18시
중상,남,34세,자전거,중상,차대차 - 기타,맑음,0,2020-09-05 10시
경상,남,33세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-06-11 21시
경상,남,37세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-09-27 12시
중상,남,44세,자전거,중상,차대사람 - 기타,맑음,0,2020-08-27 18시
중상,남,28세,자전거,중상,차대사람 - 기타,맑음,0,2020-04-09 12시
경상,남,48세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-10-14 13시
경상,남,60세,자전거,경상,차대사람 - 기타,맑음,0,2020-10-14 13시
중상,남,46세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-04-12 16시
경상,남,62세,화물차,경상,차대차 - 기타,흐림,0,2020-07-20 17시
경상,남,67세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-12-30 18시
중상,남,68세,자전거,경상,차대차 - 추돌,맑음,0,2020-07-31 20시
경상,남,69세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-03-07 18시
중상,남,28세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-04-10 22시
경상,남,71세,자전거,경상,차대차 - 기타,맑음,0,2020-06-18 17시
경상,남,39세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-12-15 14시
중상,남,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-01-17 14시
중상,남,54세,화물차,중상,차대차 - 기타,흐림,0,2020-02-21 08시
중상,남,65세,화물차,중상,차대차 - 추돌,맑음,0,2020-07-08 22시
경상,남,63세,화물차,경상,차대차 - 기타,맑음,0,2020-06-05 16시
경상,남,55세,화물차,경상,차대차 - 기타,맑음,0,2020-06-26 12시
중상,남,63세,자전거,중상,차대사람 - 기타,흐림,0,2020-09-01 18시
경상,남,64세,자전거,경상,차대사람 - 기타,맑음,0,2020-10-19 18시
경상,남,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-12 13시
중상,여,73세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-10-10 02시
경상,남,75세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-27 15시
중상,남,22세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-08-24 14시
중상,남,66세,승용차,중상,차대차 - 기타,맑음,0,2020-12-07 08시
중상,남,33세,화물차,중상,차대차 - 기타,맑음,0,2020-04-02 08시
경상,남,54세,화물차,경상,차대차 - 기타,맑음,0,2020-07-10 15시
경상,남,47세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-02-19 08시
경상,남,68세,승용차,경상,차대차 - 추돌,맑음,0,2020-02-26 21시
중상,남,45세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-03-15 17시
경상,남,55세,화물차,경상,차대차 - 기타,맑음,0,2020-07-16 10시
경상,남,36세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-14 19시
중상,남,68세,승용차,중상,차대차 - 기타,맑음,0,2020-10-12 16시
중상,남,37세,승용차,중상,차대차 - 기타,흐림,0,2020-01-27 17시
경상,남,72세,화물차,경상,차대차 - 기타,맑음,0,2020-02-24 11시
경상,남,66세,승용차,경상,차대차 - 기타,맑음,0,2020-10-20 10시
경상,남,17세,자전거,경상,차대사람 - 기타,맑음,0,2020-04-30 14시
경상,남,29세,자전거,경상,차대차 - 기타,맑음,0,2020-05-30 11시
경상,남,26세,자전거,경상,차대차 - 기타,맑음,0,2020-08-21 19시
중상,남,74세,자전거,중상,차대차 - 측면충돌,맑음,0,2020-10-04 17시
경상,남,21세,자전거,경상,차대차 - 기타,맑음,0,2020-10-07 21시
중상,남,22세,승용차,중상,차대차 - 추돌,맑음,0,2020-02-23 20시
경상,남,67세,승용차,경상,차대차 - 기타,맑음,0,2020-03-01 12시
경상,남,65세,자전거,경상,차대차 - 기타,맑음,0,2020-04-25 13시
경상,남,31세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-05-13 20시
경상,남,67세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-04-08 17시
경상,남,39세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-10-17 19시
경상,남,46세,화물차,경상,차대차 - 기타,맑음,0,2020-01-14 14시
중상,남,61세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-07-22 06시
경상,남,59세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-09-26 11시
중상,남,17세,자전거,중상,차대사람 - 기타,맑음,1,2020-04-18 23시
중상,여,51세,승용차,중상,차대차 - 측면충돌,맑음,1,2020-05-04 06시
경상,남,59세,승용차,경상,차대차 - 기타,맑음,0,2020-10-14 06시
경상,남,71세,승용차,경상,차대차 - 추돌,맑음,0,2020-01-12 10시
중상,남,30세,승용차,중상,차대차 - 측면충돌,흐림,0,2020-02-24 22시
경상,남,44세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-06 14시
경상,남,44세,승용차,경상,차대차 - 기타,맑음,0,2020-05-07 21시
경상,남,47세,화물차,경상,차대차 - 기타,비,0,2020-05-08 20시
경상,남,21세,자전거,경상,차대차 - 기타,맑음,0,2020-07-11 02시
경상,여,55세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-04-05 13시
중상,남,45세,화물차,중상,차대차 - 기타,흐림,0,2020-12-08 14시
경상,남,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-12-31 18시
경상,남,68세,승용차,경상,차대차 - 기타,맑음,0,2020-06-23 08시
경상,남,26세,승용차,경상,차대차 - 기타,맑음,0,2020-11-21 17시
중상,남,61세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-11-24 09시
경상,여,50세,승용차,경상,차대차 - 기타,맑음,0,2020-10-12 17시
경상,남,44세,승용차,경상,차대차 - 기타,맑음,0,2020-11-05 12시
경상,남,74세,승용차,경상,차대차 - 기타,맑음,0,2020-04-28 15시
경상,남,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-10-05 13시
경상,남,30세,승용차,경상,차대차 - 기타,맑음,0,2020-06-30 13시
경상,남,17세,자전거,경상,차대차 - 기타,맑음,0,2020-03-12 18시
경상,남,51세,승용차,경상,차대차 - 기타,맑음,0,2020-03-24 22시
경상,남,74세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-05 19시
경상,남,56세,자전거,경상,차대차 - 기타,맑음,0,2020-07-07 10시
중상,남,52세,승용차,중상,차대차 - 측면충돌,흐림,0,2020-09-07 05시
중상,남,61세,승용차,중상,차대차 - 기타,맑음,0,2020-09-23 00시
경상,남,62세,자전거,경상,차대차 - 기타,맑음,0,2020-10-13 18시
중상,남,72세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-10-29 01시
경상,남,63세,화물차,경상,차대차 - 기타,맑음,1,2020-05-28 16시
경상,남,27세,승용차,경상,차대차 - 측면충돌,맑음,1,2020-07-11 14시
경상,남,57세,승용차,경상,차대차 - 측면충돌,비,1,2020-09-02 11시
중상,남,51세,승용차,중상,차대차 - 측면충돌,맑음,1,2020-11-25 16시
중상,남,67세,승용차,중상,차대차 - 측면충돌,비,0,2020-06-25 21시
경상,남,50세,승용차,경상,차대차 - 기타,맑음,0,2020-11-04 10시
경상,여,57세,승용차,경상,차대차 - 기타,맑음,0,2020-12-18 11시
중상,남,14세,자전거,중상,차대사람 - 기타,맑음,0,2020-10-15 12시
중상,남,66세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-04-05 12시
경상,남,67세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-01 22시
경상,남,63세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-01-17 09시
경상,남,64세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-01 18시
경상,남,77세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-10-06 12시
경상,남,70세,화물차,경상,차대차 - 기타,흐림,0,2020-05-18 09시
중상,여,43세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-06-29 13시
경상,남,67세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-02 16시
중상,여,56세,승용차,중상,차대차 - 측면충돌,흐림,0,2020-07-30 22시
