식품명,에너지(kcal),영양성분함량기준량,수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),업체명
시리얼_옥수수시리얼,378,100g,5.0,5.11,0.59,1.25,88.05,39.55,2.5,3.0,8.96,30.0,63.0,434.0,2431.0,2423.0,96.0,5.069,2.66,26.145,201.26,4.01,0.0,0.17,0.0,"해당없음,해당없음,해당없음"
시리얼_요거트시리얼,410,100g,0.0,5.0,7.67,0.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_우리쌀프레이크,383,100g,0.0,6.67,1.33,0.0,86.67,26.67,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_우리아이우리쌀링,417,100g,0.0,3.33,6.33,0.0,86.67,36.67,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_유기농키드믹스,353,100g,0.0,8.75,2.6,0.0,73.53,20.35,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"해당없음,DE HALM B.V.,해당없음"
시리얼_체리블러썸그래놀라,413,100g,0.0,7.67,8.0,0.0,80.0,25.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_첵스 팥맛,383,100g,0.0,7.0,2.0,0.0,84.0,33.0,0.0,350.0,4.0,0.0,0.0,320.0,583.0,0.0,0.0,1.0,1.167,12.5,83.33,8.33,0.0,0.5,0.0,"농심켈로그 주식회사,해당없음,해당없음"
시리얼_초코링시리얼,400,100g,0.0,6.67,4.33,0.0,86.67,43.33,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_쵸코후레이크,383,100g,0.0,3.33,3.67,0.0,83.33,33.33,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,"동서식품(주),해당없음,해당없음"
시리얼_코코아시리얼,407,100g,1.9,6.08,4.34,1.9,85.78,40.91,4.6,203.0,7.65,217.0,320.0,232.0,790.0,785.0,57.0,3.076,5.185,22.838,222.84,4.65,0.0,3.08,0.01,"해당없음,해당없음,해당없음"
시리얼_코코팝스,380,100g,0.0,5.0,1.0,0.0,88.0,40.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_콘스위트시리얼,383,100g,0.0,3.33,0.67,0.0,90.0,26.67,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_콘푸라이트,377,100g,0.0,3.33,1.67,0.0,86.67,33.33,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,"동서식품(주),해당없음,해당없음"
시리얼_콘푸라이트1/3라이트,383,100g,0.0,3.33,2.0,0.0,86.67,20.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"동서식품(주),해당없음,해당없음"
시리얼_콘푸레이크,378,100g,0.0,6.0,0.5,0.0,87.0,10.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_콘푸로스트,387,100g,0.0,5.0,1.0,0.0,89.0,35.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_콘푸로스트라이트슈거,387,100g,0.0,5.0,1.0,0.0,89.0,26.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_달지않고고소한콘프레이크시리얼,383,100g,0.0,6.67,0.0,0.0,90.0,6.67,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_라이스앤프로틴시리얼,387,100g,0.0,16.0,2.67,0.0,75.0,21.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"동서식품(주),해당없음,해당없음"
시리얼_시리얼메이드그린티,377,100g,0.0,6.33,1.67,0.0,83.33,36.67,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_시리얼메이드시트러스,380,100g,0.0,5.67,2.33,0.0,83.33,36.67,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_시리얼메이드오리지널,377,100g,0.0,6.0,2.0,0.0,83.33,36.67,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_시리얼메이드카카오,377,100g,0.0,8.0,2.33,0.0,83.33,36.67,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_시리얼바,371,100g,0.0,9.71,16.57,0.0,61.43,18.86,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,"(주)삼아인터내셔날,해당없음,해당없음"
시리얼_시리얼바라이트,377,100g,0.0,9.23,16.15,0.0,53.85,15.38,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,"(주)삼아인터내셔날,해당없음,해당없음"
시리얼_씨알로아몬드프레이크,417,100g,0.0,6.67,8.67,0.0,80.0,23.33,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_씨알로오곡초코로핀,383,100g,0.0,6.67,0.0,0.0,86.67,33.33,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_씨알로우리쌀프레이크,383,100g,0.0,6.67,0.33,0.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_씨알로콘플레져,383,100g,0.0,3.33,0.0,0.0,90.0,20.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_아몬드크랜베리시리얼,417,100g,0.0,6.67,6.33,0.0,83.33,26.67,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_아몬드프레이크,417,100g,0.0,6.67,8.67,0.0,80.0,23.33,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_아이엠그라운드 그래놀라 다크카카오,400,100g,0.0,7.5,17.5,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.75,"아임홈,해당없음,해당없음"
시리얼_아이엠그라운드 그래놀라 마카다미아레몬,515,100g,0.0,7.0,39.0,0.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,"아임홈,해당없음,해당없음"
시리얼_아이엠그라운드 그래놀라 허니갈릭,415,100g,0.0,10.0,13.0,0.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,"아임홈,해당없음,해당없음"
시리얼_오트그래놀라L,351,100g,0.0,7.57,9.47,0.0,53.46,45.74,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,"(주)에이앤씨엠,해당없음,해당없음"
시리얼_와그작후루룩 딸기,409,100g,0.0,10.31,5.43,0.0,79.72,25.38,5.8,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,"주식회사 오그래 농업회사법인,해당없음,해당없음"
시리얼_와그작후루룩 아몬드,428,100g,0.0,12.14,9.3,0.0,73.89,23.21,8.7,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,"주식회사 오그래 농업회사법인,해당없음,해당없음"
시리얼_와그작후루룩 카카오,408,100g,0.0,10.72,5.77,0.0,78.24,23.73,7.9,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,"주식회사 오그래 농업회사법인,해당없음,해당없음"
시리얼_원데이 그래놀라 블랙,424,100g,0.0,12.52,7.37,0.0,76.9,23.43,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.01,"(주)산과들에,해당없음,해당없음"
시리얼_트로피칼후르츠그래놀라,431,100g,0.0,8.3,14.7,0.0,62.9,22.2,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,"해당없음,THE JORDANS & RYVITA COMPANY LTD.,해당없음"
시리얼_패밀리바,420,100g,0.0,8.0,10.8,0.0,72.0,20.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"㈜에스앤푸드,해당없음,㈜에스앤푸드"
시리얼_플라하반퀵오트사과/건포도/시나몬,363,100g,0.0,9.5,4.25,0.0,67.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,"해당없음,E.FLAHAVAN & SONS LIMITED,해당없음"
시리얼_하이 화이버 브란,290,100g,0.0,13.2,2.6,0.0,33.0,13.4,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,0.0,"GREEN’S GENERAL FOOD PTY LTD,해당없음,해당없음"
시리얼_해아람 오색 볶은곡식,402,100g,0.0,9.9,2.11,0.0,85.81,0.59,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,"해아람영농조합,해당없음,해아람영농조합"
시리얼_허니링,381,100g,0.0,6.0,1.9,0.0,85.0,38.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"해당없음,H. & J. BRUGGEN KG,해당없음"
시리얼_헤리티지 플레이크,400,100g,0.0,12.5,3.75,0.0,77.5,12.5,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Nature’s Path Foods Inc.,해당없음,해당없음"
시리얼_현미그래놀라컵,360,100g,0.0,9.05,9.43,0.0,62.25,11.65,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,"주식회사푸른가족,해당없음,해당없음"
시리얼_현미팝 딸기,407,100g,0.0,6.67,3.0,0.0,86.67,20.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"주식회사 오그래 농업회사법인,해당없음,주식회사 오그래 농업회사법인"
시리얼_위트빅스 바이트,328,100g,0.0,9.3,1.1,0.0,70.1,22.2,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"Sanitarium Health&Wellbing Company,해당없음,해당없음"
시리얼_위트빅스 바이트 바닐라플레이버 코코넛크런치,350,100g,0.0,10.0,3.6,0.0,73.1,18.9,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,"Sanitarium Health&Wellbing Company,해당없음,해당없음"
시리얼_위트빅스 바이트 크런치 허니,335,100g,0.0,11.4,1.4,0.0,72.6,18.8,0.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,"Sanitarium Health&Wellbing Company,해당없음,해당없음"
시리얼_위트빅스멀티그레인,381,100g,0.0,10.7,4.4,0.0,79.1,9.6,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,"해당없음,SANITARIUM HEALTH & WELLBEING COMPANY,해당없음"
시리얼_유기농 누룽지오트밀(플레인),393,100g,0.0,10.0,2.5,0.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,"㈜에이뷰,해당없음,해당없음"
시리얼_유기농 오트밀,360,100g,0.0,10.0,6.0,0.0,70.0,1.0,9.0,0.0,4.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,"㈜에이뷰,해당없음,㈜이마트"
시리얼_유기농 오트밀,396,100g,0.0,14.11,8.82,0.0,65.16,2.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,"농업회사법인콩사랑유한회사,해당없음,싸리재마을"
시리얼_유기농 퀵 오트밀,376,100g,0.0,12.51,6.25,0.0,67.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Nature’s Path Foods Inc.,해당없음,해당없음"
시리얼_처음먹는칼슘시리얼-딸기,405,100g,0.0,11.0,3.3,0.0,83.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7,0.0,"마음푸드,해당없음,해당없음"
시리얼_처음먹는칼슘시리얼-코코아,425,100g,0.0,12.0,8.0,0.0,76.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.9,0.0,"마음푸드,해당없음,해당없음"
시리얼_초코볼,390,100g,0.0,5.7,4.4,0.0,82.0,38.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,"해당없음,H. & J. BRUGGEN KG,해당없음"
시리얼_컨트리크리스피딸기맛,444,100g,0.0,7.9,14.8,0.0,66.4,20.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,"해당없음,THE JORDANS & RYVITA COMPANY LTD.,해당없음"
시리얼_컨트리크리스피레이즌,425,100g,0.0,7.2,12.5,0.0,67.9,28.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,"해당없음,THE JORDANS & RYVITA COMPANY LTD.,해당없음"
시리얼_오그래퐁,417,100g,0.0,10.0,6.33,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"주식회사 오그래 농업회사법인,해당없음,주식회사 오그래 농업회사법인"
시리얼_오플레이크,389,100g,0.0,7.0,1.2,0.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,"주식회사 오그래 농업회사법인,해당없음,주식회사 오그래 농업회사법인"
시리얼_오그래 그래놀라 딸기베리,427,100g,0.0,6.67,8.0,0.0,80.0,16.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"주식회사 오그래 농업회사법인,해당없음,주식회사 오그래 농업회사법인"
시리얼_오그래놀라,410,100g,0.0,3.33,5.33,0.0,86.67,20.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,"주식회사 오그래 농업회사법인,해당없음,주식회사 오그래 농업회사법인"
시리얼_오트 브란,330,100g,0.0,16.6,9.3,0.0,45.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,"Blue Lake Milling,해당없음,해당없음"
시리얼_오트퍼프,380,100g,0.0,12.0,6.0,0.0,70.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,"㈜인크레더블,해당없음,㈜인크레더블"
시리얼_올드패션오트,387,100g,0.0,12.5,7.5,0.0,67.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,"해당없음,FOOD GROUP INTERNATIONAL INC,해당없음"
시리얼_위트빅스,350,100g,0.0,12.4,1.3,0.0,78.0,3.3,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"해당없음,SANITARIUM HEALTH & WELLBEING COMPANY,해당없음"
시리얼_위트빅스 멀티그레인,385,100g,0.0,10.7,4.4,0.0,70.2,9.6,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,"Sanitarium Health&Wellbing Company,해당없음,해당없음"
시리얼_크랜베리아몬드그래놀라,398,100g,0.0,8.0,7.5,0.0,78.0,30.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_통곡물로든든한아침을만들면/건강한칠곡,363,100g,0.0,7.5,2.25,0.0,80.0,22.5,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"동서식품(주),해당없음,해당없음"
시리얼_통곡물로든든한아침을만들면/맛있는단호박,363,100g,0.0,5.0,2.5,0.0,82.5,22.5,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"동서식품(주),해당없음,해당없음"
시리얼_통곡물오곡,385,100g,0.0,5.0,2.0,0.0,87.0,23.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_프렌즈시리얼,410,100g,0.0,6.0,6.0,0.0,83.0,33.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_하루꽉찬통곡물시리얼밀싹,370,100g,0.0,6.0,0.33,0.0,86.67,29.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_하루꽉찬통곡물시리얼베리믹스,367,100g,0.0,6.33,0.33,0.0,86.67,28.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_하루꽉찬통곡물시리얼시트러스,377,100g,0.0,5.67,1.0,0.0,86.67,33.33,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_하루꽉찬통곡물시리얼카카오,367,100g,0.0,7.0,0.33,0.0,86.67,26.67,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_하루꽉찬통곡물시리얼현미,373,100g,0.0,6.67,0.67,0.0,86.67,28.67,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,"(주)웰츄럴바이오,해당없음,해당없음"
시리얼_현미로든든한아침을만들면/고소한현미,363,100g,0.0,5.0,2.5,0.0,82.5,12.5,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"동서식품(주),해당없음,해당없음"
시리얼_현미푸레이크,383,100g,0.0,6.0,2.67,0.0,84.0,14.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_후루트링,390,100g,0.0,4.0,2.0,0.0,89.0,40.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_아임이초코링시리얼,400,100g,0.0,6.67,4.33,0.0,86.67,43.33,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_아임이크랜베리아몬드믹스시리얼,417,100g,0.0,6.67,7.33,0.0,80.0,23.33,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_오곡으로 만든 첵스초코,393,100g,0.0,5.0,3.7,0.0,85.0,30.0,0.0,350.0,4.0,0.0,0.0,450.0,583.0,0.0,0.0,1.0,1.16,12.5,83.0,8.33,0.0,1.7,0.0,"농심켈로그 주식회사,해당없음,해당없음"
시리얼_오곡으로 만든 첵스초코 레인보우,390,100g,0.0,6.5,3.0,0.0,84.0,33.0,0.0,350.0,4.0,0.0,0.0,300.0,583.0,0.0,0.0,1.0,1.16,12.5,83.0,8.33,3.5,1.5,0.0,"농심켈로그 주식회사,해당없음,해당없음"
시리얼_오곡으로 만든 첵스초코 마시멜로,390,100g,0.0,6.0,3.67,0.0,83.0,33.0,0.0,350.0,4.0,0.0,0.0,450.0,583.0,0.0,0.0,1.0,1.167,12.5,83.33,8.33,0.0,1.67,0.0,"농심켈로그 주식회사,해당없음,해당없음"
시리얼_오곡으로만든첵스초코,393,100g,0.0,5.0,3.67,0.0,85.0,35.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_오곡으로만든첵스초코스노우초코볼,407,100g,0.0,6.33,6.67,0.0,80.67,37.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_오곡으로만든첵스초코요구르트볼,410,100g,0.0,6.67,7.0,0.0,80.0,33.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_오곡으로만든첵스초코쿠키앤크림,407,100g,0.0,5.0,7.0,0.0,81.0,33.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_오곡으로만든초코로핀,357,100g,0.0,6.67,1.67,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_오곡코코볼,383,100g,0.0,6.67,4.33,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,"동서식품(주),해당없음,해당없음"
시리얼_오곡코코볼우주탐험대,383,100g,0.0,3.33,4.0,0.0,83.33,30.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"동서식품(주),해당없음,해당없음"
시리얼_오곡코코볼정글탐험대,383,100g,0.0,6.67,4.67,0.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,"동서식품(주),해당없음,해당없음"
시리얼_오곡푸레이크,373,100g,0.0,5.0,2.67,0.0,85.0,33.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,"농심켈로그(주),해당없음,해당없음"
시리얼_CHOICEL스위트콘시리얼,383,100g,0.0,4.0,0.75,0.0,90.0,27.5,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)씨알푸드,해당없음,해당없음"
시리얼_CHOICEL오곡초코볼시리얼,355,100g,0.0,6.0,1.75,0.0,79.0,30.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"(주)씨알푸드,해당없음,해당없음"
